"X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
"SNX29",0,1.50076851357033,0.896,0.237,0,"SNX29"
"GNG7",4.19574128946512e-19,-1.50063610400342,0.405,0.391,8.36630813119344e-15,"GNG7"
"MRPL12",4.16242032146084e-29,-1.50041367663548,0.466,0.443,8.29986612099292e-25,"MRPL12"
"INPP4B",1.95979565414181e-211,1.49997859671482,0.574,0.12,3.90783253435876e-207,"INPP4B"
"SCAI",4.07263237961719e-116,1.49921169970872,0.285,0.046,8.12082896495668e-112,"SCAI"
"PIP4K2A",0,1.49916728032224,0.937,0.278,0,"PIP4K2A"
"RERE",0,1.4986650586387,0.957,0.292,0,"RERE"
"ZNF654",7.42838810576106e-217,1.4979708110067,0.547,0.099,1.48122058828875e-212,"ZNF654"
"GTF2IRD1",7.04734057841755e-103,1.49734819552675,0.23,0.031,1.40523971133646e-98,"GTF2IRD1"
"TOMM22",2.66952063906894e-45,-1.49700919483764,0.518,0.495,5.32302415430346e-41,"TOMM22"
"IRS2",0.000278260083362451,-1.49555534958924,0.189,0.198,1,"IRS2"
"MRPL37",1.59968475850381e-10,-1.49531996754654,0.355,0.333,3.1897714084566e-06,"MRPL37"
"BCS1L",0.669234164645266,-1.49507653904239,0.115,0.108,1,"BCS1L"
"TINCR",0.0735035410404092,-1.49460505503548,0.109,0.085,1,"TINCR"
"FRYL",0,1.4941140496522,0.853,0.201,0,"FRYL"
"SLC2A9",4.9003854419971e-161,1.49403594922589,0.361,0.051,9.77136857134222e-157,"SLC2A9"
"FBXO11",0,1.49325639035538,0.924,0.253,0,"FBXO11"
"NUDT16",1.7442486491354e-16,-1.49324804569032,0.402,0.381,3.47803180637598e-12,"NUDT16"
"SMC2",1.44228154523901e-06,-1.49276142020668,0.226,0.235,0.0287590940120658,"SMC2"
"FOXJ3",2.01767019627352e-271,1.49242904967198,0.675,0.122,4.02323437136939e-267,"FOXJ3"
"PTPRE",0,1.4916543476307,0.936,0.293,0,"PTPRE"
"BBS5",1.91758359164798e-51,1.49126304137447,0.116,0.016,3.82366168174606e-47,"BBS5"
"KCNJ5",3.26487702572227e-27,-1.49124259356792,0.417,0.418,6.51016478929021e-23,"KCNJ5"
"NBPF15",4.64515490109201e-118,1.49017772503791,0.236,0.025,9.26243887277746e-114,"NBPF15"
"PAQR5",2.7152524738573e-78,1.49006791292551,0.169,0.021,5.41421343287146e-74,"PAQR5"
"ZDHHC2",2.78852086467913e-184,1.48930145623743,0.443,0.072,5.56031060417018e-180,"ZDHHC2"
"DMAC2",0.00286349695041427,-1.48867393044403,0.241,0.227,1,"DMAC2"
"ADRB2",0.630424837247856,-1.48859073400962,0.191,0.166,1,"ADRB2"
"SGK1",2.30106420916896e-14,-1.48851971842057,0.369,0.36,4.5883220330829e-10,"SGK1"
"MRPL43",1.47531185384751e-32,-1.48740083209833,0.472,0.453,2.94177183657193e-28,"MRPL43"
"HIRIP3",0.097522070022508,-1.48668196510857,0.111,0.114,1,"HIRIP3"
"ZFAT",1.73399897748911e-94,1.48551322714946,0.217,0.031,3.45759396111328e-90,"ZFAT"
"GATAD2B",3.33272429356702e-257,1.48541685130745,0.65,0.121,6.64545224137264e-253,"GATAD2B"
"CDK19",1.06940136272462e-283,1.48541592135564,0.749,0.159,2.1323863172729e-279,"CDK19"
"TTC23",4.79484072763478e-151,1.48520550530876,0.331,0.044,9.56091241090375e-147,"TTC23"
"ADK",1.92002839354927e-242,1.48506579084758,0.683,0.153,3.82853661673725e-238,"ADK"
"CCNQ",0.00270086594048382,-1.48497478413626,0.24,0.226,1,"CCNQ"
"FBXO34",1.17296940230068e-243,1.48484699370136,0.595,0.103,2.33890098818756e-239,"FBXO34"
"COMMD5",2.14575512967303e-09,-1.48445193528814,0.391,0.349,4.27863572856803e-05,"COMMD5"
"EPHB2",3.71075855097928e-181,1.48423416177818,0.415,0.061,7.39925255065269e-177,"EPHB2"
"FAM110B",9.78856517094036e-187,1.48339413523299,0.47,0.083,1.95183989508551e-182,"FAM110B"
"OR2A1-AS1",4.08020962550182e-78,1.4832925159687,0.152,0.015,8.13593799325064e-74,"OR2A1-AS1"
"CENPP",5.48657039605967e-145,1.48305535501,0.44,0.106,1.0940221369743e-140,"CENPP"
"PEMT",0.724821521246762,-1.48230525270913,0.124,0.108,1,"PEMT"
"AMZ2",0.224757227594805,-1.4813485549931,0.244,0.21,1,"AMZ2"
"CYC1",1.349483120318e-70,-1.48023198379142,0.574,0.555,2.69086934191409e-66,"CYC1"
"XRN1",3.10414250729918e-298,1.47974642199728,0.819,0.184,6.18966015955457e-294,"XRN1"
"MAPKBP1",1.28503033694663e-128,1.47905751578949,0.295,0.042,2.56235049187158e-124,"MAPKBP1"
"SMUG1",0.00276938959450271,-1.4771183834073,0.256,0.236,1,"SMUG1"
"FDFT1",3.73186653377707e-12,-1.4770077566664,0.359,0.342,7.44134186835147e-08,"FDFT1"
"DDIT4",0.000167588911508942,-1.47691989447699,0.268,0.255,1,"DDIT4"
"MRPL55",2.13944468715506e-26,-1.47673139987257,0.468,0.437,4.2660527061872e-22,"MRPL55"
"NUDT16L1",0.00527265789567946,-1.47618058212075,0.225,0.213,1,"NUDT16L1"
"SNRPA",4.940340007197e-05,-1.47561322319256,0.296,0.273,0.985103797435082,"SNRPA"
"NPIPB4",8.20710883790012e-66,1.4753434622792,0.136,0.015,1.63649750227728e-61,"NPIPB4"
"LRRC28",1.45693581686774e-258,1.47490827508592,0.688,0.139,2.90513001883428e-254,"LRRC28"
"TIRAP",1.61553842316985e-119,1.47391566795537,0.262,0.034,3.22138361580067e-115,"TIRAP"
"ASCC3",7.38942503361929e-272,1.47373491430476,0.725,0.152,1.47345135170369e-267,"ASCC3"
"SLC41A3",0.908393120566485,-1.47273982068499,0.139,0.124,1,"SLC41A3"
"FBXL20",1.05105462610276e-193,1.47251845495586,0.471,0.078,2.0958029244489e-189,"FBXL20"
"ZFP30",5.1605472668899e-124,1.47209079694591,0.275,0.037,1.02901312501785e-119,"ZFP30"
"IRAK1BP1",1.60329669231984e-45,1.47198884951636,0.107,0.016,3.19697360448577e-41,"IRAK1BP1"
"YDJC",0.104230768968481,-1.47180833150293,0.154,0.15,1,"YDJC"
"CLYBL",1.74195491752809e-108,1.47150091365931,0.238,0.031,3.473458105551e-104,"CLYBL"
"MRPL9",2.46103371870781e-07,-1.47088241358384,0.342,0.313,0.00490730123510338,"MRPL9"
"DUSP23",4.0946563845856e-39,-1.46909075333509,0.519,0.486,8.16474483086369e-35,"DUSP23"
"CYTH2",0.0783870506510704,-1.46617834239884,0.256,0.224,1,"CYTH2"
"MANBAL",0.551609636411249,-1.46528898674187,0.199,0.173,1,"MANBAL"
"MOB1B",1.81053296637997e-254,1.46498020707482,0.641,0.117,3.61020273496167e-250,"MOB1B"
"USP9X",0,1.46442287562275,0.903,0.239,0,"USP9X"
"PSMG1",9.49233262461455e-05,-1.46413332141893,0.282,0.263,1,"PSMG1"
"NUMB",2.62027942994938e-293,1.46401911032115,0.856,0.214,5.22483718331907e-289,"NUMB"
"BAZ2B",0,1.46376037946838,0.904,0.25,0,"BAZ2B"
"RNF167",0.000434833097721542,-1.46372277197588,0.294,0.266,1,"RNF167"
"ASH1L",0,1.46368645283476,0.912,0.27,0,"ASH1L"
"RTF2",1.60835708245085e-27,-1.46341339374563,0.465,0.44,3.207064022407e-23,"RTF2"
"MACF1",0,1.46140255812887,0.989,0.446,0,"MACF1"
"CPLANE1",7.85705645008749e-217,1.46035093652538,0.541,0.094,1.56669705614745e-212,"CPLANE1"
"MAD2L2",0.000159897906205975,-1.46033351280665,0.266,0.251,1,"MAD2L2"
"GAS7",0,1.45984542544615,0.921,0.287,0,"GAS7"
"ESS2",0.743045369390457,-1.45964553849819,0.109,0.096,1,"ESS2"
"ABTB1",0.491912628924382,-1.45888170848556,0.161,0.134,1,"ABTB1"
"SMCHD1",1.95215864270319e-290,1.45860369620955,0.815,0.19,3.89260433355015e-286,"SMCHD1"
"CDK5RAP3",5.8460886756987e-07,-1.45838091843516,0.365,0.325,0.0116571008193432,"CDK5RAP3"
"DPP4",2.54860346441489e-152,1.45818043067249,0.385,0.067,5.0819153080433e-148,"DPP4"
"PDE4D",2.26072312835213e-83,1.45805677631777,0.24,0.049,4.50788191793414e-79,"PDE4D"
"STIMATE",5.07938977476262e-141,1.45792536464348,0.338,0.053,1.01283032108767e-136,"STIMATE"
"DENND1B",1.45362202828215e-221,1.45787563697785,0.58,0.109,2.89852232439461e-217,"DENND1B"
"UBAP1",1.39990742217025e-280,1.45767778787702,0.715,0.137,2.79141539980748e-276,"UBAP1"
"KMT2C",0,1.45721866389068,0.96,0.318,0,"KMT2C"
"ATP5MC1",6.73737905241629e-116,-1.45690879256881,0.606,0.628,1.34343338305181e-111,"ATP5MC1"
"TSNARE1",1.72812522363906e-57,1.4567353625914,0.124,0.015,3.44588169593629e-53,"TSNARE1"
"DUSP16",2.58190392605584e-127,1.45604870569319,0.307,0.048,5.14831642855534e-123,"DUSP16"
"DOCK11",1.91843253918707e-306,1.4557808146702,0.887,0.226,3.82535448313901e-302,"DOCK11"
"SETD2",1.86579525150108e-294,1.4554095028535,0.838,0.195,3.72039573149314e-290,"SETD2"
"NLRC5",3.3639603252919e-102,1.45538240988044,0.232,0.032,6.70773688863205e-98,"NLRC5"
"MRPL2",0.00528620039448258,-1.45525032314086,0.293,0.259,1,"MRPL2"
"MCRIP2",0.000538594576973655,-1.4521144729846,0.273,0.253,1,"MCRIP2"
"TRIM47",5.87863663561593e-12,-1.45132567777218,0.333,0.328,1.17220014514182e-07,"TRIM47"
"OXCT1",0.0144762478849864,-1.45116152877701,0.2,0.192,1,"OXCT1"
"IMPDH2",3.6708707520617e-06,-1.45106525295622,0.316,0.292,0.0731971627961102,"IMPDH2"
"CDK5",0.333323768826877,-1.45091126345823,0.221,0.192,1,"CDK5"
"PXMP2",0.0130090443600614,-1.45066275982748,0.216,0.203,1,"PXMP2"
"ZNF678",3.06626427639867e-112,1.45049941475475,0.25,0.034,6.11413096713895e-108,"ZNF678"
"EFNB1",0.509232982773615,-1.45046988551384,0.165,0.149,1,"EFNB1"
"IFIH1",1.19036620577792e-225,1.45033203324002,0.631,0.131,2.37359021432117e-221,"IFIH1"
"RNF38",5.58441070214872e-254,1.45008411263443,0.691,0.14,1.11353149400846e-249,"RNF38"
"ERCC8",7.44136613758283e-134,1.45007451180189,0.32,0.049,1.48380840783402e-129,"ERCC8"
"CAMSAP2",2.44643581758816e-252,1.45007261844414,0.641,0.119,4.87819302027079e-248,"CAMSAP2"
"EPN2",9.02930378655448e-243,1.44956349750686,0.623,0.114,1.80044317503896e-238,"EPN2"
"GALT",0.747030414823131,-1.44937934920445,0.179,0.156,1,"GALT"
"BNIP2",6.83706420767932e-41,-1.44822092089251,0.5,0.485,1.36331060301126e-36,"BNIP2"
"PPIP5K1",5.5420316169996e-105,1.44753632542974,0.231,0.03,1.10508110442972e-100,"PPIP5K1"
"CNN2",4.66934747379849e-08,-1.44733486020246,0.329,0.309,0.00093106788627542,"CNN2"
"TBK1",1.58785946486986e-275,1.44638711188405,0.739,0.151,3.16619177295051e-271,"TBK1"
"MTFR1",2.8908653981388e-151,1.44635125916039,0.386,0.067,5.76438560388877e-147,"MTFR1"
"PHLPP1",4.39737610762089e-86,1.44627103756094,0.225,0.04,8.76836795859605e-82,"PHLPP1"
"SNRNP27",4.66513276259859e-14,-1.44609153275837,0.378,0.359,9.30227472862158e-10,"SNRNP27"
"HACE1",1.47043883622809e-197,1.44544888318783,0.488,0.083,2.93205503943881e-193,"HACE1"
"TOB1",0.0681813760802178,-1.44497884541698,0.265,0.23,1,"TOB1"
"DNPH1",1.69963610300017e-168,-1.44371665448358,0.705,0.704,3.38907438938234e-164,"DNPH1"
"BRCA2",7.77680879360785e-188,1.44334536562549,0.534,0.113,1.5506956734454e-183,"BRCA2"
"ANKRD44",5.0130539626635e-301,1.44269817809861,0.84,0.199,9.99602960155102e-297,"ANKRD44"
"SUFU",4.71055550661897e-287,1.44203279189035,0.693,0.122,9.39284768019823e-283,"SUFU"
"SPRED2",1.12862574331093e-167,1.44171526813772,0.399,0.063,2.250479732162e-163,"SPRED2"
"KLHDC10",5.80338995063745e-214,1.44159034237058,0.549,0.099,1.15719595615711e-209,"KLHDC10"
"C11orf80",4.03685412421702e-44,1.44153561832983,0.113,0.019,8.04948712368874e-40,"C11orf80"
"LAGE3",4.71071797821938e-36,-1.44150364088776,0.495,0.47,9.39317164856945e-32,"LAGE3"
"OCEL1",0.524261153358432,-1.44061687502275,0.174,0.155,1,"OCEL1"
"GSTK1",5.85882538824366e-170,-1.43977599893928,0.685,0.701,1.16824978241579e-165,"GSTK1"
"ANO6",0,1.43916436055614,0.823,0.177,0,"ANO6"
"C1orf162",1.10645064517824e-288,1.43751045283729,0.79,0.185,2.20626258648541e-284,"C1orf162"
"CTPS2",1.20111983349187e-120,1.43677448884159,0.274,0.038,2.39503294798279e-116,"CTPS2"
"COQ4",0.0223948172210223,-1.43662711165361,0.279,0.244,1,"COQ4"
"BANF1",5.03714918010074e-182,-1.43589311412846,0.705,0.716,1.00440754651209e-177,"BANF1"
"C1orf35",0.00817689898185628,-1.43548904990522,0.233,0.218,1,"C1orf35"
"CABLES1",2.92120933922115e-263,1.43451844618799,0.781,0.206,5.82489142240697e-259,"CABLES1"
"MIS18A",0.67120047317522,-1.43445983740287,0.136,0.125,1,"MIS18A"
"UNG",0.736368900842449,-1.43409602763836,0.102,0.091,1,"UNG"
"DCUN1D4",6.26020391957665e-170,1.4332489392364,0.429,0.075,1.24828466156358e-165,"DCUN1D4"
"GTF2H2C",1.32682758734622e-111,1.43309065075133,0.25,0.034,2.64569420916837e-107,"GTF2H2C"
"HIVEP1",1.16554543969885e-174,1.43290136347031,0.45,0.08,2.3240976067595e-170,"HIVEP1"
"MRPL46",0.321965936559762,-1.43273778929236,0.219,0.19,1,"MRPL46"
"TAF2",2.14631450681951e-245,1.432345907568,0.602,0.103,4.27975112659809e-241,"TAF2"
"FAM149B1",1.17788869395213e-131,1.43173536699807,0.31,0.046,2.34871005574055e-127,"FAM149B1"
"C1RL",3.79411938468917e-149,1.43155900740529,0.322,0.042,7.56547405307021e-145,"C1RL"
"HES1",1.43795740374035e-114,1.43074701040062,0.257,0.036,2.86728706305826e-110,"HES1"
"DOCK7",9.79624962668586e-293,1.43039025968388,0.836,0.199,1.95337217556116e-288,"DOCK7"
"TMEM69",0.297475625518037,-1.43033178615733,0.24,0.206,1,"TMEM69"
"RAB11FIP3",1.85793116355454e-85,1.4302756104035,0.189,0.025,3.70471474012775e-81,"RAB11FIP3"
"EVI5",0,1.43018103902337,0.942,0.295,0,"EVI5"
"GSTCD",6.71423878896734e-173,1.42875170015203,0.472,0.093,1.33881921452009e-168,"GSTCD"
"NQO1",3.99480080887118e-177,1.42798819222437,0.417,0.066,7.96563281288913e-173,"NQO1"
"THOC3",0.790460460305972,-1.42784741280588,0.16,0.142,1,"THOC3"
"RBM4",1.17256060645086e-267,1.4277831949755,0.635,0.105,2.33808584926302e-263,"RBM4"
"IGFBP3",0.162244577525173,-1.42738473969906,0.257,0.222,1,"IGFBP3"
"APOBEC3C",3.23160481619281e-14,-1.42570885670398,0.426,0.386,6.44382000348846e-10,"APOBEC3C"
"ANKDD1A",5.90128759989819e-125,1.42557393338365,0.286,0.041,1.1767167474197e-120,"ANKDD1A"
"PPP1R12B",1.79603348149912e-216,1.42528558822078,0.552,0.1,3.58129076210925e-212,"PPP1R12B"
"FLYWCH2",0.18705382280004,-1.42469025268437,0.259,0.221,1,"FLYWCH2"
"PKD2",1.88703750086575e-238,1.42303720256488,0.675,0.145,3.7627527767263e-234,"PKD2"
"MAP3K4",9.46745235924014e-184,1.42287263225696,0.44,0.071,1.88781000043248e-179,"MAP3K4"
"FOXN3",0,1.42272546961745,0.942,0.318,0,"FOXN3"
"PPP1CB",7.89660450278613e-58,-1.42247277034573,0.513,0.528,1.57458293785555e-53,"PPP1CB"
"CNPY3",1.75211255425658e-221,-1.422470118634,0.744,0.756,3.49371243318763e-217,"CNPY3"
"SP140",4.41613513808597e-120,1.42238014700027,0.297,0.048,8.80577346534343e-116,"SP140"
"DOCK2",0,1.42218591872162,0.973,0.331,0,"DOCK2"
"ARHGAP19",1.42811567958697e-124,1.42213380837924,0.297,0.046,2.84766266509642e-120,"ARHGAP19"
"PCNA",6.54568142532283e-06,-1.42192984904257,0.35,0.312,0.130520887620937,"PCNA"
"SLC10A3",0.940503735950211,-1.4217171662851,0.125,0.112,1,"SLC10A3"
"POP5",0.00529019948874342,-1.42142652009832,0.319,0.273,1,"POP5"
"MAP1LC3A",0.00107063654081886,-1.42094156238094,0.292,0.264,1,"MAP1LC3A"
"ARHGAP42",3.21902285800516e-96,1.420820681189,0.243,0.041,6.41873157886229e-92,"ARHGAP42"
"CLDN7",0.454957185801019,-1.4200356880855,0.213,0.17,1,"CLDN7"
"TMEM60",3.50331429336612e-13,-1.41997869432481,0.431,0.385,6.98560870097204e-09,"TMEM60"
"RGL1",0,1.41865643379883,0.992,0.453,0,"RGL1"
"C1orf54",2.85091842537705e-188,1.41861038841563,0.488,0.089,5.68473134020185e-184,"C1orf54"
"MTMR6",4.1191294971784e-282,1.41822714670135,0.759,0.157,8.21354421737373e-278,"MTMR6"
"ZC3H12C",2.46413749762862e-279,1.41791496013195,0.702,0.133,4.91349017027146e-275,"ZC3H12C"
"CUX1",7.26078358865029e-282,1.41653663904306,0.87,0.234,1.44780024757687e-277,"CUX1"
"CUTA",3.00171050993345e-243,-1.41569391724773,0.756,0.775,5.9854107568073e-239,"CUTA"
"PEX11G",0.146978184867059,-1.41500178699701,0.183,0.142,1,"PEX11G"
"MTMR2",2.51872730088421e-171,1.41412972765115,0.431,0.073,5.02234223796311e-167,"MTMR2"
"TAPT1",3.20499653034794e-119,1.4140719616013,0.287,0.044,6.39076308151379e-115,"TAPT1"
"ARID5B",3.09886805771888e-266,1.4139457608614,0.839,0.245,6.17914290709146e-262,"ARID5B"
"SLC22A5",1.55613522402642e-48,1.41299780845283,0.117,0.018,3.10293363670868e-44,"SLC22A5"
"ZMYM2",3.84447545441106e-301,1.41218503707961,0.87,0.216,7.66588405609565e-297,"ZMYM2"
"SATB2",1.72558464365435e-45,1.41213440553876,0.107,0.016,3.44081577944678e-41,"SATB2"
"LINC01303",4.11377557009056e-79,1.41206644988012,0.17,0.021,8.20286848676057e-75,"LINC01303"
"SLC5A6",0.67174544931127,-1.41177364165801,0.117,0.109,1,"SLC5A6"
"RNF217",5.56251257710089e-245,1.41144784758843,0.66,0.131,1.10916500787392e-240,"RNF217"
"TKFC",0.0862795751138326,-1.41137315001903,0.114,0.089,1,"TKFC"
"NSMAF",5.78972234423298e-213,1.41120568506696,0.54,0.096,1.15447063544006e-208,"NSMAF"
"SDHAF1",0.839297005709283,-1.41113881422915,0.177,0.15,1,"SDHAF1"
"RTN2",0.235543640557357,-1.41072526684382,0.236,0.205,1,"RTN2"
"TRANK1",3.12886326621376e-178,1.41046662142169,0.416,0.064,6.23895335283023e-174,"TRANK1"
"RNF113A",0.833880180741594,-1.41029306136297,0.182,0.153,1,"RNF113A"
"BMT2",6.54876557096879e-213,1.40997982338318,0.542,0.098,1.30582385485118e-208,"BMT2"
"NINJ2",0.869494321576405,-1.40984133296201,0.223,0.186,1,"NINJ2"
"EXOC6",2.41921661541097e-268,1.40944192202882,0.815,0.205,4.82391793112948e-264,"EXOC6"
"USP40",1.32033606085569e-204,1.40888418448071,0.494,0.081,2.63275010534624e-200,"USP40"
"PHKG1",0.206450080131804,-1.4078126937315,0.114,0.093,1,"PHKG1"
"GPN3",3.60915301942695e-38,-1.4070535935542,0.49,0.474,7.19665112073734e-34,"GPN3"
"CBY1",0.119661514443839,-1.40622364055538,0.156,0.123,1,"CBY1"
"MIGA1",1.05435909534637e-189,1.40616697243179,0.474,0.081,2.10239203612067e-185,"MIGA1"
"PDS5B",1.52830829641019e-280,1.4049822441124,0.853,0.224,3.04744674304191e-276,"PDS5B"
"NDUFS3",1.31435537599074e-90,-1.4047256066094,0.634,0.603,2.62082461972553e-86,"NDUFS3"
"TFCP2L1",1.87852496994463e-72,1.40467970308808,0.154,0.019,3.7457787900696e-68,"TFCP2L1"
"NUTF2",2.20612932752657e-42,-1.40429488144019,0.557,0.508,4.39902187908799e-38,"NUTF2"
"C6orf136",0.296670424766014,-1.40412299826574,0.111,0.093,1,"C6orf136"
"ACD",0.320579249545084,-1.40390501303669,0.12,0.1,1,"ACD"
"HERC4",4.29929215878239e-288,1.40390089345859,0.874,0.234,8.57278856461208e-284,"HERC4"
"YBEY",0.455396188247927,-1.40331956285285,0.24,0.188,1,"YBEY"
"NDUFS7",1.51602184308777e-202,-1.40305788954776,0.731,0.735,3.022947555117e-198,"NDUFS7"
"LHX2",8.90702527319372e-177,1.40258820140843,0.42,0.067,1.77606083947483e-172,"LHX2"
"PELI1",1.42435665668954e-258,1.40243508988988,0.819,0.239,2.84016717343894e-254,"PELI1"
"ZNF700",3.58402681490372e-145,1.39923369707061,0.338,0.05,7.14654946891801e-141,"ZNF700"
"CEP85L",5.0506902423332e-163,1.39899165366308,0.412,0.071,1.00710763432124e-158,"CEP85L"
"MVD",0.0450989463979591,-1.39898193743324,0.28,0.241,1,"MVD"
"PFDN4",3.1734480140999e-22,-1.39877399738801,0.509,0.447,6.3278553401152e-18,"PFDN4"
"APBB3",0.0316701685676681,-1.39822779264549,0.117,0.088,1,"APBB3"
"CLOCK",1.41566796397968e-223,1.39715861228982,0.567,0.102,2.82284192017547e-219,"CLOCK"
"AGAP4",2.13976935860098e-88,1.39713629970016,0.194,0.025,4.26670010105035e-84,"AGAP4"
"UBXN8",0.496163533729553,-1.39653145366241,0.181,0.161,1,"UBXN8"
"PAQR3",4.38445693931154e-166,1.39579048072492,0.432,0.078,8.74260713698721e-162,"PAQR3"
"TRAK1",1.15241190595373e-258,1.3952766889016,0.73,0.158,2.29790934047175e-254,"TRAK1"
"GALE",2.76080737026774e-23,-1.39491114363225,0.479,0.438,5.50504989631387e-19,"GALE"
"ST8SIA4",1.6312009623499e-235,1.39438928653902,0.707,0.167,3.25261471892571e-231,"ST8SIA4"
"PTRH2",2.88909088390001e-229,1.39381340201313,0.618,0.123,5.76084722249662e-225,"PTRH2"
"LRSAM1",6.75075983992854e-174,1.39313707786079,0.407,0.062,1.34610151208175e-169,"LRSAM1"
"APC",5.3026709828236e-264,1.39244981438064,0.8,0.192,1.05735259397503e-259,"APC"
"BCORL1",2.64811206509606e-46,1.39137517255229,0.106,0.015,5.28033545780155e-42,"BCORL1"
"ZNF780B",8.32177441747608e-155,1.39126390205616,0.349,0.049,1.65936181884473e-150,"ZNF780B"
"SF3A2",0.522911067727621,-1.3908946099239,0.213,0.184,1,"SF3A2"
"SRD5A3",0.689380275023438,-1.3887257952235,0.165,0.146,1,"SRD5A3"
"PEX10",0.460654471434219,-1.38798789371652,0.145,0.121,1,"PEX10"
"STARD9",8.31299849222723e-113,1.38747173302303,0.26,0.037,1.65761189935011e-108,"STARD9"
"NOP53",2.59339947439468e-110,-1.38688090731759,0.66,0.64,5.171238551943e-106,"NOP53"
"LCORL",2.47734597627211e-266,1.38667122993316,0.767,0.178,4.9398278766866e-262,"LCORL"
"GRAP",0.017246505559963,-1.38660608401075,0.124,0.092,1,"GRAP"
"STRN",7.53188482407039e-234,1.38640605628903,0.629,0.124,1.50185783391964e-229,"STRN"
"NCOA3",5.05500440318135e-290,1.38549022928614,0.849,0.208,1.00796787799436e-285,"NCOA3"
"ECSIT",0.892421691774003,-1.38524728192001,0.169,0.147,1,"ECSIT"
"CLEC2D",1.10888739981644e-206,1.38503897939131,0.508,0.086,2.21112147523398e-202,"CLEC2D"
"CLASP2",2.56775667453221e-266,1.38501043087458,0.728,0.153,5.12010680901722e-262,"CLASP2"
"EIF2AK2",6.9859823857106e-289,1.38484756635708,0.887,0.262,1.39300488771069e-284,"EIF2AK2"
"PIGL",1.19127296921621e-126,1.38396086425234,0.306,0.048,2.37539830061712e-122,"PIGL"
"NEURL2",5.89782242388941e-196,1.38339211785848,0.531,0.106,1.17602579132355e-191,"NEURL2"
"KNSTRN",0.63288269526016,-1.382955472322,0.128,0.11,1,"KNSTRN"
"PRMT3",7.07154152193749e-133,1.38247020130733,0.32,0.05,1.41006537947433e-128,"PRMT3"
"RALGAPB",4.62719747668202e-226,1.38217231672512,0.558,0.095,9.22663176850396e-222,"RALGAPB"
"TMEM183A",0.00544328416270263,-1.38173860452826,0.292,0.258,1,"TMEM183A"
"MCM3",0.0718414067750217,-1.38132926480597,0.207,0.191,1,"MCM3"
"IPMK",4.38674030061426e-208,1.38126939824997,0.562,0.111,8.74716015942484e-204,"IPMK"
"RAB42",4.61482872234106e-13,-1.3805644252922,0.382,0.36,9.20196847234808e-09,"RAB42"
"ALDH2",0.723277308175625,-1.38014904739521,0.134,0.116,1,"ALDH2"
"DDX41",0.0524825837782208,-1.38000839293065,0.297,0.252,1,"DDX41"
"EIF3F",9.78502053617081e-211,-1.37996967568461,0.756,0.747,1.95113309491246e-206,"EIF3F"
"SLC24A1",6.73594093471951e-76,1.37961080732635,0.16,0.019,1.34314662238307e-71,"SLC24A1"
"IFFO2",1.09831534762145e-73,1.37949122617735,0.169,0.024,2.19004080315718e-69,"IFFO2"
"PTRH1",0.712340093005867,-1.37790415287238,0.282,0.226,1,"PTRH1"
"CA8",4.56030190009805e-188,1.37719379724413,0.565,0.131,9.09324198879551e-184,"CA8"
"RANBP1",1.1599141018222e-66,-1.3766934240996,0.611,0.565,2.31286871903348e-62,"RANBP1"
"TP53TG1",0.959625324597092,-1.37623451478696,0.239,0.194,1,"TP53TG1"
"SIVA1",1.19673184058073e-66,-1.37617203830031,0.607,0.564,2.38628329011798e-62,"SIVA1"
"PAPSS1",9.88414152013898e-264,1.37575526612176,0.795,0.198,1.97089781911571e-259,"PAPSS1"
"RGL3",9.8828704842956e-112,1.37561409464426,0.258,0.037,1.97064437456854e-107,"RGL3"
"INPP4A",1.58548963981576e-246,1.37544875447975,0.638,0.119,3.16146634179263e-242,"INPP4A"
"KIF1B",7.65969591668367e-275,1.37541586540397,0.864,0.23,1.52734336578672e-270,"KIF1B"
"NUDT15",0.813113183899436,-1.3752562095111,0.116,0.107,1,"NUDT15"
"CPQ",8.32156134409177e-289,1.37449669590592,0.889,0.253,1.6593193320119e-284,"CPQ"
"WDFY2",3.55915614405909e-302,1.37447120772236,0.911,0.271,7.09695735125382e-298,"WDFY2"
"CCDC171",2.9801046635886e-55,1.37321988204092,0.133,0.02,5.94232869919567e-51,"CCDC171"
"ZSCAN16-AS1",1.76933874626695e-20,-1.37303496642514,0.465,0.427,3.52806146005631e-16,"ZSCAN16-AS1"
"NRM",0.790263397143566,-1.37286881873636,0.139,0.125,1,"NRM"
"PDE4DIP",1.90776928656082e-266,1.37274732688951,0.805,0.2,3.80409195740227e-262,"PDE4DIP"
"APOO",5.80902532416632e-220,1.37198804492712,0.568,0.105,1.15831964963876e-215,"APOO"
"ABCG1",3.71153003883673e-272,1.37156000220584,0.653,0.11,7.40079089744044e-268,"ABCG1"
"GAR1",0.34451705297995,-1.37126776044418,0.236,0.202,1,"GAR1"
"ALDH6A1",0.608164570156833,-1.37040277806628,0.141,0.129,1,"ALDH6A1"
"CYP1B1",7.38016678912202e-111,1.36952257449377,0.329,0.07,1.47160525775093e-106,"CYP1B1"
"MRPS18A",0.00507362965125443,-1.36883875870817,0.341,0.287,1,"MRPS18A"
"MALT1",1.16331946080501e-219,1.36827898317288,0.569,0.105,2.31965900484519e-215,"MALT1"
"ASAP1",0,1.36728620353382,0.983,0.429,0,"ASAP1"
