"X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
"RPLP0",1.62118079743355e-102,0.884031669085712,0.942,0.971,3.2326345100825e-98,"RPLP0"
"CSNK2A2",2.82639749037184e-13,0.883834394426369,0.348,0.177,5.63583659580145e-09,"CSNK2A2"
"LAT2",7.77342473581036e-06,-0.882780577177803,0.287,0.346,0.155002089232059,"LAT2"
"PCGF1",0.841458809312766,-0.881487213943821,0.1,0.096,1,"PCGF1"
"FLYWCH2",0.0170410877498968,-0.88145740743765,0.199,0.221,1,"FLYWCH2"
"DSC2",3.81868544857469e-09,0.881293278297747,0.43,0.271,7.61445878445794e-05,"DSC2"
"FBXL6",3.40720891537106e-06,0.881179253804654,0.103,0.047,0.0679397457724989,"FBXL6"
"SHKBP1",1.86705601389512e-06,-0.880910683484337,0.262,0.33,0.0372290969170688,"SHKBP1"
"SFXN3",1.20300587136907e-05,-0.880907160530718,0.229,0.296,0.239879370750992,"SFXN3"
"TMEM176B",1.7115550792198e-12,-0.880714922815907,0.143,0.304,3.41284082796428e-08,"TMEM176B"
"FAM98A",1.7237457076497e-06,0.878663378458649,0.194,0.108,0.034371489410535,"FAM98A"
"TMEM126A",1.32784390217204e-07,-0.878645921418559,0.29,0.367,0.00264772074093104,"TMEM126A"
"SLC38A6",1.98059103211918e-10,-0.878497991565128,0.32,0.426,3.94929851804565e-06,"SLC38A6"
"TMEM120A",0.172308754516555,-0.878286879024791,0.196,0.201,1,"TMEM120A"
"METTL3",0.534863308948425,-0.877480577480819,0.103,0.106,1,"METTL3"
"DCTN6",4.35650425003863e-08,-0.876160229957955,0.313,0.388,0.000868686947457703,"DCTN6"
"MCM5",0.0030636377054385,-0.876068625427523,0.175,0.217,1,"MCM5"
"TMEM218",0.002438181523028,-0.875599563000923,0.189,0.232,1,"TMEM218"
"RALBP1",1.88059510505225e-10,0.875535565704972,0.589,0.439,3.74990663947418e-06,"RALBP1"
"NFKBIB",0.476791745675996,-0.875355271771512,0.136,0.137,1,"NFKBIB"
"MMADHC",2.93673584179565e-14,-0.875342246497951,0.371,0.488,5.85585126854053e-10,"MMADHC"
"RPL27A",1.70108568466022e-108,0.87515689570056,0.951,0.992,3.39196485521247e-104,"RPL27A"
"ABCG2",8.52101406850279e-22,-0.874539385082365,0.409,0.589,1.69909020525946e-17,"ABCG2"
"ZNHIT3",2.67056363384709e-06,-0.874470187358265,0.287,0.348,0.0532510388589109,"ZNHIT3"
"HSP90AA1",1.00454306293006e-93,0.87429482781911,0.902,0.93,2.00305886748254e-89,"HSP90AA1"
"MCL1",3.29405344552395e-37,-0.873159337646252,0.516,0.744,6.56834257037476e-33,"MCL1"
"MTERF4",0.0901120020783057,-0.872048637929837,0.143,0.162,1,"MTERF4"
"CSGALNACT1",0.000714384568090516,-0.871993322588582,0.164,0.215,1,"CSGALNACT1"
"DAB2",3.45507076049977e-75,0.871878088551115,0.834,0.943,6.88941109643653e-71,"DAB2"
"TOMM5",6.30441937594105e-13,0.871680206434999,0.449,0.267,1.25710122356264e-08,"TOMM5"
"C6orf226",0.537272433863891,-0.871561315317322,0.105,0.107,1,"C6orf226"
"NOL3",0.92795315000838,-0.871276257607364,0.114,0.107,1,"NOL3"
"ING4",0.197137056632126,-0.870619094007573,0.152,0.159,1,"ING4"
"IER2",1.83644487682162e-46,-0.870179448832989,0.521,0.832,3.66187108438231e-42,"IER2"
"MRPL12",1.18199858519637e-13,-0.869779225940585,0.313,0.443,2.35690517888155e-09,"MRPL12"
"PILRA",0.665483249186068,-0.869703834107494,0.105,0.092,1,"PILRA"
"ZMIZ2",0.701121768743234,-0.869603121620814,0.124,0.12,1,"ZMIZ2"
"SEC24C",0.328819945972807,-0.868729069218334,0.15,0.151,1,"SEC24C"
"SPTSSA",1.35418946700636e-06,-0.868636393548232,0.222,0.3,0.0270025379721068,"SPTSSA"
"VMA21",1.03560171354769e-14,-0.868262481462062,0.334,0.474,2.06498981681409e-10,"VMA21"
"BCR",4.22729136175812e-05,0.866926524198495,0.117,0.06,0.842921897534568,"BCR"
"CCSAP",2.33848758285987e-05,0.866901001649828,0.215,0.131,0.466294424022259,"CCSAP"
"GLA",0.00023181645780087,-0.86566971052002,0.248,0.295,1,"GLA"
"SNRNP27",5.21109774187604e-08,-0.865559303957796,0.276,0.359,0.00103909288973008,"SNRNP27"
"MRPS11",3.49160806320739e-09,-0.864889585048363,0.325,0.403,6.96226647803553e-05,"MRPS11"
"RHBDD3",0.200918607900677,-0.864506241898196,0.14,0.151,1,"RHBDD3"
"CRIPT",2.40371674121964e-06,-0.864358681397779,0.194,0.273,0.0479301118199197,"CRIPT"
"CYB561A3",0.0626520245032907,-0.864256710466027,0.182,0.2,1,"CYB561A3"
"SMG5",0.794986908732465,-0.863836729174915,0.105,0.094,1,"SMG5"
"TMEM199",0.00203055081666318,-0.86381423193779,0.224,0.263,1,"TMEM199"
"GABARAPL1",0.153207541951465,0.86319290190453,0.22,0.183,1,"GABARAPL1"
"SFXN4",0.0958792327596039,-0.863139010120435,0.131,0.15,1,"SFXN4"
"HSP90AB1",2.26505474172501e-81,0.862056050966689,0.897,0.896,4.51651915499967e-77,"HSP90AB1"
"GINS2",0.000285574961450486,-0.861779458886499,0.054,0.108,1,"GINS2"
"NECTIN2",0.000136322356805431,-0.861749233970429,0.229,0.277,1,"NECTIN2"
"GTF2E2",0.191453953933392,-0.861742962097607,0.157,0.164,1,"GTF2E2"
"DDX39A",5.72164320779732e-08,-0.861713985848548,0.259,0.348,0.00114089565563479,"DDX39A"
"URM1",7.68273980390267e-05,-0.860874925081513,0.259,0.311,1,"URM1"
"TMEM205",3.78980285390164e-07,-0.860028209286013,0.294,0.359,0.00755686689067988,"TMEM205"
"LACTB2",0.00730763802317517,-0.859957127900273,0.25,0.27,1,"LACTB2"
"ARMCX6",7.66635100322051e-05,-0.859353100544149,0.271,0.319,1,"ARMCX6"
"EPS15L1",0.389234826701157,-0.859239875957659,0.178,0.176,1,"EPS15L1"
"SPIDR",0.981817955524602,-0.859130005013181,0.11,0.102,1,"SPIDR"
"TMEM69",0.222102721014028,-0.859050563628306,0.208,0.206,1,"TMEM69"
"ARL3",3.62790145388237e-08,-0.85780689636393,0.248,0.337,0.000723403549904146,"ARL3"
"ZC3H4",0.237430372989803,-0.857681608458321,0.157,0.164,1,"ZC3H4"
"TRIB1",5.78590264832161e-06,-0.857168734387485,0.196,0.282,0.115370898807533,"TRIB1"
"ICAM3",0.0529373712176931,-0.85701662369238,0.121,0.147,1,"ICAM3"
"TRAPPC13",0.195714339136509,-0.856988981632366,0.089,0.104,1,"TRAPPC13"
"TMEM263",0.0126060799193403,0.856912020016706,0.143,0.099,1,"TMEM263"
"APEH",0.00284242445346687,-0.856844513173108,0.203,0.241,1,"APEH"
"NIT1",0.0140020150545001,-0.856751514447436,0.21,0.234,1,"NIT1"
"POLR3C",0.493407259261811,-0.856244473619911,0.11,0.092,1,"POLR3C"
"ATP6V0E2",0.217302399878955,-0.855796314741065,0.114,0.127,1,"ATP6V0E2"
"HNRNPA0",4.50856680928069e-20,-0.85566276824552,0.348,0.521,8.9900822177057e-16,"HNRNPA0"
"APEX2",0.335666398129228,-0.855526417344411,0.145,0.149,1,"APEX2"
"RPS19",3.12194920644097e-107,0.855260986929515,0.942,0.991,6.22516671764328e-103,"RPS19"
"RPS29",4.54558538498037e-97,0.854368682534754,0.923,0.985,9.06389725765086e-93,"RPS29"
"RPLP2",2.24871689611142e-110,0.854071740173139,0.951,0.994,4.48394149084617e-106,"RPLP2"
"LAMTOR3",2.39076834947428e-10,-0.854045047861884,0.322,0.42,4.76719208885172e-06,"LAMTOR3"
"THOC6",0.0205435123403955,-0.854025718938484,0.217,0.236,1,"THOC6"
"TCTA",0.514780726873077,-0.854008500562783,0.138,0.137,1,"TCTA"
"CREB3",0.0791576196924528,-0.853789590518379,0.152,0.17,1,"CREB3"
"DUSP4",0.000232200010663628,-0.85363020069904,0.07,0.129,1,"DUSP4"
"RNASE6",1.91744137763713e-19,-0.853502034396204,0.416,0.599,3.82337810700845e-15,"RNASE6"
"SLC35B2",0.0205653250440891,-0.853443141439407,0.192,0.216,1,"SLC35B2"
"GAPLINC",2.00516433681929e-19,-0.853443001933647,0.315,0.497,3.99829768761767e-15,"GAPLINC"
"TXNRD2",0.772318532435972,-0.853326351017641,0.112,0.109,1,"TXNRD2"
"PANX1",0.388104456881862,-0.853315781258976,0.126,0.13,1,"PANX1"
"MRPL55",4.53084535537026e-13,-0.852435482594011,0.318,0.437,9.0345056386083e-09,"MRPL55"
"TBC1D10A",0.0103684345962265,-0.852381214305532,0.182,0.21,1,"TBC1D10A"
"PLP2",0.00330676400948395,-0.851643031216833,0.213,0.25,1,"PLP2"
"AHR",3.3329135726876e-13,0.85153531772672,0.161,0.06,6.64582966393907e-09,"AHR"
"TELO2",0.199453142056899,-0.851421649253612,0.114,0.127,1,"TELO2"
"SH3GLB2",6.31442079740385e-06,0.85118639004319,0.203,0.116,0.125909550700233,"SH3GLB2"
"CNOT7",2.70516125871885e-06,-0.850836667711218,0.318,0.371,0.0539409154988539,"CNOT7"
"CISD3",7.83818691121125e-11,-0.850586069792875,0.379,0.472,1.56293447009552e-06,"CISD3"
"ACTG1",2.56336219705461e-113,0.85022591630908,0.93,0.983,5.1113442209269e-109,"ACTG1"
"BEST1",0.512355507352886,-0.850125952660991,0.117,0.119,1,"BEST1"
"GLE1",0.0486251505082174,-0.849853380894692,0.1,0.126,1,"GLE1"
"RPL21",1.05821825659595e-89,0.849835492849484,0.93,0.983,2.11008720365232e-85,"RPL21"
"S100A10",0.527905571742221,0.849818905743799,0.266,0.292,1,"S100A10"
"RPS13",1.84974376670096e-92,0.849724163915648,0.937,0.982,3.68838907080171e-88,"RPS13"
"EFNA4",0.0276969534850169,-0.849499148310461,0.093,0.124,1,"EFNA4"
"TGIF1",8.57587139529258e-06,-0.849486839182373,0.192,0.269,0.171002875622134,"TGIF1"
"CCND3",0.00618400485507953,-0.849467125341643,0.096,0.135,1,"CCND3"
"HAT1",7.4994277245162e-06,-0.849096924877533,0.213,0.288,0.149538588826853,"HAT1"
"GNG2",3.47413626043012e-10,-0.849027678671557,0.343,0.442,6.92742770329765e-06,"GNG2"
"GON7",0.0238248598789008,-0.848547241485729,0.133,0.161,1,"GON7"
"RUVBL2",4.23123769028609e-05,-0.848405747787969,0.157,0.225,0.843708795443047,"RUVBL2"
"RNASEH2B",1.7328550682374e-10,-0.848295658730335,0.327,0.432,3.45531300606537e-06,"RNASEH2B"
"SAYSD1",0.00504598877985479,-0.848198539300336,0.136,0.177,1,"SAYSD1"
"FAM118B",0.0162552198723152,-0.847238343121198,0.157,0.189,1,"FAM118B"
"NDUFA7",3.94941429485894e-15,0.847097173028339,0.428,0.23,7.87513210394873e-11,"NDUFA7"
"TK1",1.08782163148371e-07,-0.847070264023093,0.093,0.195,0.00216911633317852,"TK1"
"PTPMT1",0.0331822149770564,-0.846855113807655,0.231,0.244,1,"PTPMT1"
"QTRT1",0.0668277865935998,-0.846406343697225,0.11,0.132,1,"QTRT1"
"NBL1",4.06833325050455e-12,-0.846233410049505,0.348,0.481,8.11225650150607e-08,"NBL1"
"RPL6",1.77909080067414e-81,0.845719521248329,0.928,0.964,3.54750705654424e-77,"RPL6"
"NPM3",7.71995752904847e-05,-0.845429971791926,0.164,0.226,1,"NPM3"
"RAD51D",0.857833634154539,-0.845099582555553,0.11,0.105,1,"RAD51D"
"SIRT2",0.000146113758461676,-0.844205514379471,0.292,0.33,1,"SIRT2"
"PMAIP1",4.61055383011653e-06,-0.843835293673205,0.285,0.35,0.0919344433725236,"PMAIP1"
"MRPL32",0.000990746138791896,-0.843713835088493,0.22,0.26,1,"MRPL32"
"C6orf47",0.67078429399831,-0.843586918289713,0.117,0.101,1,"C6orf47"
"PCED1B",0.000512896219317566,-0.843042916781136,0.203,0.256,1,"PCED1B"
"ANAPC15",1.33071518240653e-06,-0.842703861736686,0.276,0.338,0.0265344607371862,"ANAPC15"
"RGS14",0.317627156130885,-0.842324733561212,0.21,0.202,1,"RGS14"
"RPE",0.0134026595555868,-0.842042763434387,0.185,0.211,1,"RPE"
"CDK5",0.00212938029575311,-0.841489621518049,0.15,0.192,1,"CDK5"
"MED21",0.001814048544112,-0.841455128979332,0.187,0.23,1,"MED21"
"TPM1",1.40879724573025e-07,0.841266914726348,0.783,0.715,0.00280914170798613,"TPM1"
"SURF1",6.04578284213499e-06,-0.840652141557196,0.336,0.381,0.120552909872172,"SURF1"
"IMP4",3.50663277882394e-07,-0.839781611542615,0.227,0.309,0.00699222576097493,"IMP4"
"COA5",0.00017629786705235,-0.839520040499585,0.252,0.299,1,"COA5"
"ALG3",7.90824580913403e-05,-0.839463611317184,0.259,0.306,1,"ALG3"
"DNAJB9",0.0279916571038739,-0.839316840026795,0.157,0.179,1,"DNAJB9"
"GNG7",5.48986252426916e-07,-0.839301651318524,0.329,0.391,0.0109467858733927,"GNG7"
"BCKDK",3.09273512263399e-09,-0.839278567072113,0.276,0.369,6.16691383453217e-05,"BCKDK"
"GPD2",0.606777171142303,-0.838911783969224,0.138,0.118,1,"GPD2"
"EVA1B",1.72512853484861e-07,0.838524976444264,0.493,0.358,0.00343990629848812,"EVA1B"
"LAG3",0.373810646377094,-0.838254785359141,0.105,0.113,1,"LAG3"
"SLC48A1",0.21617697690148,-0.838182520849902,0.147,0.155,1,"SLC48A1"
"ENAH",6.23271153360221e-07,0.837987093569027,0.131,0.062,0.0124280267980028,"ENAH"
"SRSF8",0.113203207584333,-0.837904348607132,0.114,0.132,1,"SRSF8"
"EMG1",1.37250332263022e-07,-0.837762672985977,0.222,0.312,0.00273677162532465,"EMG1"
"NIP7",0.296543011599921,-0.83762337663021,0.152,0.156,1,"NIP7"
"ST3GAL2",0.990391609750139,-0.837557869080357,0.126,0.115,1,"ST3GAL2"
"TINAGL1",0.180697425589663,0.837427659566871,0.105,0.133,1,"TINAGL1"
"LHPP",0.259034208030329,-0.836453401796547,0.147,0.152,1,"LHPP"
"TMEM109",0.00438263317656302,-0.836449427072011,0.215,0.25,1,"TMEM109"
"LBH",0.0011145678040709,-0.836441470446499,0.255,0.294,1,"LBH"
"PIBF1",7.34788859497666e-05,0.836384786176291,0.105,0.055,1,"PIBF1"
"YEATS4",0.0371142637198305,-0.83631441683248,0.166,0.187,1,"YEATS4"
"PTPRM",0.491906607794537,-0.836201502047272,0.147,0.145,1,"PTPRM"
"EFCAB2",0.00552575379504502,-0.835709997439225,0.065,0.105,1,"EFCAB2"
"PPARG",1.97325999102952e-07,0.835549792173886,0.353,0.214,0.00393468042211286,"PPARG"
"CHMP1A",0.000166543030744328,-0.835233805279425,0.243,0.292,1,"CHMP1A"
"HCFC1R1",1.57466882299769e-13,-0.83438579812122,0.332,0.461,3.1398896330574e-09,"HCFC1R1"
"SLC37A2",0.161206973728553,-0.834125817780845,0.25,0.244,1,"SLC37A2"
"NCL",2.33150738704438e-22,0.834064256819526,0.734,0.642,4.6490257297665e-18,"NCL"
"COPS7B",0.303543559498105,-0.833774166064276,0.131,0.104,1,"COPS7B"
"LIMD1",0.00733935972964542,-0.833570194800995,0.227,0.252,1,"LIMD1"
"ITGB1BP1",8.67100246755059e-08,-0.833506892599322,0.285,0.361,0.00172899789202959,"ITGB1BP1"
"MAP3K13",1.82500698441639e-05,-0.83346696996072,0.238,0.304,0.363906392692628,"MAP3K13"
"SCNM1",1.61940112379891e-10,-0.833381927015117,0.329,0.433,3.22908584085502e-06,"SCNM1"
"ATF1",0.0410471364180299,-0.832947387884794,0.159,0.182,1,"ATF1"
"RFXANK",3.17575948254736e-07,-0.8328077257241,0.28,0.357,0.00633246440819944,"RFXANK"
"PLGRKT",1.26827856620164e-07,-0.832145783947123,0.311,0.378,0.00252894746100608,"PLGRKT"
"DUSP12",0.103628623717198,-0.832069023832011,0.121,0.14,1,"DUSP12"
"SLIRP",1.91721839309153e-26,-0.83131399794427,0.439,0.635,3.82293347582451e-22,"SLIRP"
"RPL14",6.91794550041441e-93,0.830948293496668,0.937,0.972,1.37943833278263e-88,"RPL14"
"TMEM50B",0.000468029701482561,-0.830923862146612,0.175,0.228,1,"TMEM50B"
"IMMP1L",0.190177628768098,-0.830618353470033,0.129,0.142,1,"IMMP1L"
"ITFG1",0.00138751195330864,-0.830189230461379,0.266,0.298,1,"ITFG1"
"MAPRE2",0.300023752564705,-0.829906744708532,0.203,0.2,1,"MAPRE2"
"MRPS33",3.68629019818607e-14,-0.829551831177073,0.327,0.459,7.35046265518303e-10,"MRPS33"
"RPS15",1.59600009750762e-102,0.829264486706349,0.942,0.994,3.18242419443019e-98,"RPS15"
"PTGDS",5.4262308593075e-06,-0.82846620527175,0.042,0.115,0.108199043334592,"PTGDS"
"RPL39",1.26910223573502e-93,0.828216583142826,0.939,0.987,2.53058985805562e-89,"RPL39"
"EPN2",8.64203915027029e-06,0.828147909404739,0.196,0.114,0.17232226065639,"EPN2"
"TMEM242",0.185153077903143,-0.828110732251363,0.194,0.199,1,"TMEM242"
"GTSE1",0.00115400922096226,-0.827968416573783,0.063,0.115,1,"GTSE1"
"TRMT1",2.64884428384652e-05,-0.827673392187636,0.168,0.239,0.528179550198995,"TRMT1"
"SUPT16H",9.48655958388905e-08,0.827659290577346,0.444,0.283,0.00189161998102748,"SUPT16H"
"MAD2L1BP",0.855864041539832,-0.827400389750591,0.133,0.125,1,"MAD2L1BP"
"BZW2",0.019493434554156,0.827267391150358,0.285,0.223,1,"BZW2"
"ACO2",0.000112192385334905,-0.82706503878587,0.294,0.332,1,"ACO2"
"TTC9C",0.0253425014559453,-0.826905066077887,0.206,0.225,1,"TTC9C"
"GTF3C5",0.0462858766407826,-0.825764861463366,0.126,0.152,1,"GTF3C5"
"CSTF1",0.709866501316356,-0.824750198702404,0.114,0.112,1,"CSTF1"
"ARFRP1",0.00515282080319746,-0.824313940234494,0.185,0.222,1,"ARFRP1"
"TIMM8B",1.58825204874175e-32,-0.82425340001777,0.474,0.707,3.16697458519105e-28,"TIMM8B"
"DPH5",0.666141704201538,-0.824054046400581,0.107,0.108,1,"DPH5"
"ARMH3",0.442268950915479,-0.823163233403162,0.105,0.11,1,"ARMH3"
"GALT",0.0511318040041895,-0.823155072224605,0.133,0.156,1,"GALT"
"AARS2",1.2062178743851e-08,0.822948748912034,0.1,0.038,0.000240519844152388,"AARS2"
"OMA1",0.260816267261284,-0.822531076862196,0.114,0.125,1,"OMA1"
"SLK",5.65267649377063e-12,0.822424267960601,0.362,0.193,1.12714369285786e-07,"SLK"
"RNF169",2.12388209046994e-13,0.821896087559331,0.229,0.098,4.23502088839706e-09,"RNF169"
"CNRIP1",7.11398847060384e-08,-0.821235848533991,0.329,0.408,0.00141852930103841,"CNRIP1"
"UPF2",6.96601944267354e-06,-0.821093914033973,0.224,0.3,0.13890242768691,"UPF2"
"TRIP6",0.0357792283452861,-0.820668819931571,0.121,0.149,1,"TRIP6"
"KAT6B",1.51038194045204e-10,0.820478571954386,0.262,0.133,3.01170158926137e-06,"KAT6B"
"NOP16",0.00101571109360965,-0.820447907643132,0.098,0.15,1,"NOP16"
"CDK1",1.13833733264534e-06,-0.820084083590271,0.084,0.175,0.0226984464129481,"CDK1"
"MAMDC2",0.00125298039863023,0.819246252436118,0.105,0.063,1,"MAMDC2"
"SRPRB",0.0182446211122573,-0.819216833573075,0.175,0.203,1,"SRPRB"
"RPL10A",9.8068997494725e-73,0.819045176019077,0.916,0.959,1.95549581004482e-68,"RPL10A"
"RUSC1",0.420999697519819,-0.818959947744126,0.133,0.135,1,"RUSC1"
"RPL23",2.69137505672008e-84,0.818291369141348,0.923,0.968,5.36660186309983e-80,"RPL23"
"KCTD9",0.978965804627129,-0.818137988826442,0.1,0.094,1,"KCTD9"
"PIK3CD",0.475005486651629,-0.817948846519734,0.208,0.195,1,"PIK3CD"
"IFI27L1",0.0921779308310342,-0.817653359731902,0.215,0.222,1,"IFI27L1"
"RCN3",0.00255103671963768,-0.816702659741023,0.196,0.242,1,"RCN3"
"RHOT2",0.238440250382606,-0.81610508773242,0.22,0.215,1,"RHOT2"
"PDE6G",0.795364471783759,-0.816066727894876,0.131,0.124,1,"PDE6G"
"TAF6",0.693264180016085,-0.815325741220846,0.119,0.116,1,"TAF6"
"KLF7",0.738721887414758,-0.814623085472927,0.161,0.151,1,"KLF7"
"BIRC5",1.95567941740925e-06,-0.814109159252017,0.075,0.165,0.0389962475831404,"BIRC5"
"CFL2",0.582458495334869,-0.814027389327922,0.161,0.154,1,"CFL2"
"UBA52",1.63985762864214e-92,0.813944449953661,0.921,0.979,3.26987611151242e-88,"UBA52"
"CHIC2",0.108382097878448,-0.813496292495273,0.138,0.154,1,"CHIC2"
"HDAC2",3.22285420137424e-09,-0.813091638271255,0.327,0.411,6.42637127754024e-05,"HDAC2"
"SSBP2",0.00361108772543884,-0.812962691422836,0.175,0.22,1,"SSBP2"
"DEF8",0.000305826580403857,-0.812750313916009,0.257,0.3,1,"DEF8"
"MRGBP",0.530843245936646,-0.811259393589896,0.096,0.1,1,"MRGBP"
"WDR45",0.000250828690568275,-0.810509003856741,0.189,0.245,1,"WDR45"
"IFI35",8.2212850526922e-06,-0.809815895218187,0.322,0.368,0.163932423950682,"IFI35"
"BTD",0.309426231001636,-0.809716914218277,0.103,0.113,1,"BTD"
"SOCS2",0.130452039959873,-0.809328807119423,0.112,0.131,1,"SOCS2"
"LSM5",4.24560264236595e-20,-0.809170247849875,0.369,0.544,8.4657316688777e-16,"LSM5"
"CS",0.0389457472361892,-0.808637546543319,0.21,0.226,1,"CS"
"HSD17B11",1.27145968148353e-12,-0.808061683197715,0.371,0.489,2.53529060487816e-08,"HSD17B11"
"RPS7",5.50306155429047e-85,0.808006455265097,0.923,0.973,1.09731047392552e-80,"RPS7"
"DNASE1L1",0.142163566308184,-0.807412578073193,0.187,0.197,1,"DNASE1L1"
"ZMYND11",0.0819368114394193,-0.806654986605457,0.175,0.191,1,"ZMYND11"
"UBE2C",3.88143198118734e-07,-0.80590117254197,0.082,0.183,0.00773957537048756,"UBE2C"
"HLA-F",0.320845544340907,-0.805817378514277,0.098,0.107,1,"HLA-F"
"ARRDC1",0.0161433930408998,-0.805751137868927,0.224,0.244,1,"ARRDC1"
"C18orf25",0.839929885121058,-0.805356162550699,0.112,0.102,1,"C18orf25"
"SMPD1",0.0356196999739568,-0.804951474413868,0.152,0.176,1,"SMPD1"
"ZCCHC10",0.000657968906954446,-0.804169659988169,0.227,0.27,1,"ZCCHC10"
"RPL34",3.89482484839922e-89,0.803996024336329,0.937,0.992,7.76628074770804e-85,"RPL34"
"SDR39U1",0.628283696374731,-0.803985423100445,0.201,0.187,1,"SDR39U1"
"IL10RB-DT",0.00955046132434658,-0.803789457881194,0.072,0.109,1,"IL10RB-DT"
"TSR2",0.000531742393102719,-0.803569405151706,0.227,0.27,1,"TSR2"
"ISOC1",0.0180604940086571,-0.803531008242537,0.086,0.119,1,"ISOC1"
"RAD51C",9.55780115038651e-05,-0.802697107485571,0.129,0.193,1,"RAD51C"
"TOMM22",1.31249696976587e-14,-0.802568327794432,0.386,0.495,2.61711895771315e-10,"TOMM22"
"CD63",7.81082972717105e-104,0.802010449864939,0.925,0.983,1.55747944759791e-99,"CD63"
"FBXO28",0.913492479107241,-0.801726332111274,0.129,0.121,1,"FBXO28"
"PAGE4",2.54913781052432e-05,0.800760000979579,0.383,0.509,0.508298079418549,"PAGE4"
"SPECC1L",2.86365040266297e-13,0.800503393127114,0.192,0.076,5.71011890290996e-09,"SPECC1L"
"RAPGEF1",0.0134231638666129,0.800390770712323,0.215,0.157,1,"RAPGEF1"
"VPS4A",0.0119983137924632,-0.80030591753393,0.21,0.238,1,"VPS4A"
"NACA",1.13783309467502e-80,0.799952487400197,0.911,0.962,2.268839190782e-76,"NACA"
"TRA2A",8.92166238844174e-09,-0.799795044953091,0.299,0.386,0.000177897948025528,"TRA2A"
"ANAPC13",6.12711831431242e-07,-0.799659963313717,0.266,0.343,0.012217473918739,"ANAPC13"
"RPL29",2.02195844517466e-84,0.799282766016026,0.904,0.979,4.03178513967827e-80,"RPL29"
"B4GALT3",0.040442890668993,-0.799221454700549,0.199,0.216,1,"B4GALT3"
"MRPL47",1.62602703059164e-08,-0.799073239346095,0.313,0.396,0.000324229789899974,"MRPL47"
"COL1A2",1.84466874043871e-13,-0.7990691061339,0.227,0.439,3.67826946843479e-09,"COL1A2"
"DIAPH1",3.17443973067924e-06,0.798444623498662,0.14,0.071,0.063298328229744,"DIAPH1"
"YBX1",2.51882051733586e-65,0.797803316277704,0.855,0.858,5.0225281115677e-61,"YBX1"
"NUP85",0.010176763083741,-0.797265461175182,0.136,0.171,1,"NUP85"
"KXD1",3.93891847014407e-13,-0.796962238512849,0.311,0.438,7.85420342946727e-09,"KXD1"
"NDUFB3",2.86965175685539e-34,-0.796863402335942,0.463,0.704,5.72208560316966e-30,"NDUFB3"
"LYPLAL1",1.17089149708855e-06,-0.796597414075185,0.241,0.318,0.0233475764519456,"LYPLAL1"
"CCL13",1.04222028388666e-06,-0.796392796280066,0.121,0.225,0.0207818724606999,"CCL13"
"MAPKAPK3",8.41014157232094e-06,-0.796256401572109,0.357,0.397,0.16769822295208,"MAPKAPK3"
"CHCHD6",9.7240350530432e-10,-0.795732519416011,0.266,0.398,1.93897258957681e-05,"CHCHD6"
"WLS",0.0164376660915156,-0.795663661125124,0.15,0.182,1,"WLS"
"RPAIN",0.0008896959106188,-0.795322613513241,0.29,0.318,1,"RPAIN"
"INO80E",0.00156827730464765,-0.795291236583685,0.126,0.176,1,"INO80E"
"POLR2C",0.0805584509396005,-0.794560322380602,0.194,0.205,1,"POLR2C"
"FRMD8",0.160690561429986,-0.794166854649459,0.173,0.182,1,"FRMD8"
"SLC7A6",0.353025857752743,-0.793873896282929,0.159,0.159,1,"SLC7A6"
"STXBP6",0.0722488215761106,-0.792811380514519,0.145,0.167,1,"STXBP6"
"THUMPD3-AS1",0.0386135323748308,-0.792426257260404,0.215,0.231,1,"THUMPD3-AS1"
"AFG3L2",2.53093413431197e-13,0.792369313096352,0.362,0.187,5.04668266381808e-09,"AFG3L2"
"PELI1",0.104596021807976,-0.792004569555738,0.231,0.239,1,"PELI1"
"SNRNP25",9.10293186857639e-08,-0.79176315337997,0.329,0.394,0.00181512461459413,"SNRNP25"
"LMAN1",2.36805077654126e-07,0.791504384024943,0.533,0.398,0.00472189324842327,"LMAN1"
"RETN",0.00595073509770276,-0.791333872530938,0.199,0.243,1,"RETN"
"TM2D1",0.000541010971755611,-0.79126269798059,0.245,0.29,1,"TM2D1"
"RPS9",7.21299554920165e-88,0.791246891081398,0.916,0.979,1.43827131251081e-83,"RPS9"
"CDS1",0.604310026181967,-0.790746108813091,0.133,0.131,1,"CDS1"
"MCM3",0.0230573457737137,-0.790656466309631,0.161,0.191,1,"MCM3"
"MYL6",2.85365394174057e-92,0.790255039092932,0.935,0.984,5.69018595983069e-88,"MYL6"
"COASY",0.0857961713407329,-0.789210884119655,0.206,0.212,1,"COASY"
"EXOSC1",0.00171665397748568,-0.788873922506353,0.234,0.268,1,"EXOSC1"
"SLC27A3",0.206150947867743,-0.788858401821604,0.187,0.192,1,"SLC27A3"
"PGBD5",0.815907315953103,-0.788468455971086,0.154,0.144,1,"PGBD5"
"CNOT8",0.0138888155681552,-0.788196200129088,0.166,0.197,1,"CNOT8"
"ZNF331",0.167172105217091,-0.788010937542752,0.136,0.153,1,"ZNF331"
"WDR6",0.0236745809131347,-0.787739625420322,0.171,0.199,1,"WDR6"
"C1D",1.85565074039638e-09,-0.78760823397201,0.374,0.453,3.70016757635039e-05,"C1D"
