"X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
"GNG10",1.42176440946586e-05,-0.45868639544961,0.382,0.397,0.283499823247492,"GNG10"
"PPHLN1",4.1919862213301e-09,-0.458482220831856,0.153,0.206,8.35882052533221e-05,"PPHLN1"
"RNF216",1.10265940552251e-07,-0.458060432661472,0.237,0.288,0.00219870285461189,"RNF216"
"CAMLG",0.074112797733545,-0.457997355435469,0.138,0.15,1,"CAMLG"
"IPO5",3.75532286826799e-07,0.457294944387826,0.163,0.12,0.00748811379932638,"IPO5"
"TAPBP",2.65990964437195e-27,0.456928483877943,0.486,0.354,5.30385983087766e-23,"TAPBP"
"SMCO4",0.00325062511462273,-0.456910835988774,0.201,0.226,1,"SMCO4"
"FAM168B",0.000287583864749375,0.456909610724587,0.171,0.14,1,"FAM168B"
"SLC43A3",8.35045785528613e-07,0.456739838248341,0.144,0.105,0.0166508129634405,"SLC43A3"
"RPL21",1.32951754510693e-17,-0.456569437665672,0.679,0.717,2.65105798494322e-13,"RPL21"
"GPR85",0.000598434042712227,-0.456357959277904,0.153,0.18,1,"GPR85"
"HBB",3.07122996264208e-07,-0.456250241980153,0.076,0.113,0.0061240325455083,"HBB"
"SCAMP3",2.22544352571101e-11,0.456030697920549,0.197,0.135,4.43753439026775e-07,"SCAMP3"
"NSUN2",3.03894709354449e-10,0.455663680533045,0.165,0.112,6.05966050452771e-06,"NSUN2"
"HNMT",9.4421452781239e-17,-0.45546307293123,0.524,0.577,1.88276376845791e-12,"HNMT"
"PKM",1.09840512503541e-42,0.455457546804171,0.552,0.391,2.19021981932061e-38,"PKM"
"LUM",1.74176957160291e-22,-0.455457041037523,0.121,0.212,3.47308852577621e-18,"LUM"
"ZC3H12C",1.39497052399706e-07,-0.454743782153529,0.111,0.153,0.00278157122485014,"ZC3H12C"
"ACTR10",0.0157851045436593,-0.45456656546567,0.145,0.164,1,"ACTR10"
"ELF1",1.66048582892271e-36,0.454515895280784,0.609,0.482,3.31100874287188e-32,"ELF1"
"DNAJB1",7.3871499288313e-82,0.454347197817601,0.865,0.632,1.47299769580896e-77,"DNAJB1"
"UBR4",4.92140975692556e-16,0.454343394799883,0.346,0.257,9.81329105530957e-12,"UBR4"
"NSD2",0.00176948877980509,-0.454308069672748,0.113,0.137,1,"NSD2"
"FAM133B",5.65599929207193e-15,-0.454304842823615,0.227,0.308,1.12780625883914e-10,"FAM133B"
"SNIP1",6.0830156693159e-07,0.454260701983077,0.142,0.101,0.0121295332446159,"SNIP1"
"IFIT2",1.13513541394933e-12,0.454148534779352,0.245,0.172,2.26346001541497e-08,"IFIT2"
"CD74",9.08497886230395e-56,0.453843360076268,0.831,0.67,1.81154478514341e-51,"CD74"
"TSPAN15",0.0543484203674759,-0.453755244651458,0.122,0.136,1,"TSPAN15"
"ZCRB1",0.00248272007876888,-0.453680615229267,0.169,0.194,1,"ZCRB1"
"SUPT20H",1.63862625475548e-06,-0.453530749189907,0.128,0.167,0.0326742075198242,"SUPT20H"
"PRKCE",3.33666094979024e-06,-0.453316839299007,0.074,0.105,0.0665330193388174,"PRKCE"
"FAM98A",2.48095084412054e-06,0.453088383765708,0.13,0.094,0.0494701598317635,"FAM98A"
"EIF5A",2.30596722107611e-32,0.452916915465189,0.437,0.29,4.59809863882577e-28,"EIF5A"
"SNX29",1.13945064217764e-16,-0.452795994266702,0.366,0.438,2.27206458050221e-12,"SNX29"
"CCNK",5.13777689704654e-12,0.452567405857425,0.24,0.173,1.02447271327108e-07,"CCNK"
"KAT7",2.42575331899508e-08,0.452292835012429,0.172,0.124,0.000483695211807618,"KAT7"
"RNF10",9.47616085459434e-14,0.452270539075174,0.286,0.21,1.88954647440611e-09,"RNF10"
"USP22",3.22808881897028e-15,0.45212694969785,0.346,0.258,6.43680910502674e-11,"USP22"
"TTC14",3.74945025637462e-17,-0.45205091151041,0.156,0.238,7.47640381121098e-13,"TTC14"
"EXOSC6",5.00686591986525e-05,0.452034647813292,0.123,0.093,0.998369064421131,"EXOSC6"
"ROCK2",5.04556515706375e-12,-0.451877764522935,0.27,0.337,1.00608569231851e-07,"ROCK2"
"DNM1",1.65177534498442e-11,-0.451180872289673,0.172,0.236,3.29364003789893e-07,"DNM1"
"AIMP2",4.64700105567135e-06,0.451052077759519,0.118,0.084,0.0926612010500866,"AIMP2"
"IRF1",1.04737240831404e-19,0.450906144434461,0.403,0.299,2.08846058217819e-15,"IRF1"
"DNAJB14",4.93098276434156e-09,-0.450895617606308,0.23,0.286,9.83237963209707e-05,"DNAJB14"
"PPM1K",1.25040050987806e-06,-0.450802536189806,0.148,0.192,0.0249329861669686,"PPM1K"
"GPATCH8",5.2877278353442e-08,-0.450292200391855,0.186,0.236,0.00105437293036763,"GPATCH8"
"C2CD3",1.09179787746967e-05,-0.45012281679658,0.079,0.109,0.217704496767452,"C2CD3"
"CALD1",6.10693841449884e-05,0.44998472333133,0.122,0.092,1,"CALD1"
"UVRAG",4.43628128646536e-10,-0.449906836573604,0.255,0.315,8.84594488521192e-06,"UVRAG"
"AIP",5.54983612481361e-10,0.44921143474571,0.198,0.141,1.10663732328783e-05,"AIP"
"ULK2",5.97104305184529e-05,-0.449123206272856,0.092,0.121,1,"ULK2"
"GAB2",2.15049770304239e-05,-0.44901021627177,0.262,0.291,0.428809241986652,"GAB2"
"THOC6",6.49171737473883e-06,0.448921545058767,0.101,0.07,0.129444844452292,"THOC6"
"TRIM69",4.66423838667334e-06,0.448726377734626,0.139,0.103,0.0930049134302664,"TRIM69"
"FAM120B",1.01803465663061e-06,-0.448585557910093,0.133,0.173,0.0202996110532144,"FAM120B"
"DLST",8.3938418246205e-06,0.448518085349699,0.153,0.117,0.167373205982933,"DLST"
"SUMO1",0.122640954849278,-0.448420944221683,0.233,0.241,1,"SUMO1"
"PTOV1",4.83715601205388e-19,0.448332998674928,0.283,0.187,9.64528908803544e-15,"PTOV1"
"LINC01480",3.60528371261085e-07,0.448197650492437,0.114,0.077,0.00718893572294604,"LINC01480"
"POLD3",0.000350471974419739,-0.447783902270917,0.083,0.108,1,"POLD3"
"SIGLEC11",4.40852853023937e-05,-0.447302554554509,0.143,0.179,0.87906058892973,"SIGLEC11"
"ITPRIP",1.24869006178166e-09,0.447169012376244,0.182,0.128,2.48988798319262e-05,"ITPRIP"
"RPRD1A",3.55928202746997e-05,-0.447142168937547,0.083,0.112,0.709720836277512,"RPRD1A"
"ARHGAP12",6.2200059366692e-12,-0.447001715074443,0.362,0.421,1.24026918377184e-07,"ARHGAP12"
"MT-ATP8",1.04065617902515e-89,0.446831862382801,0.786,0.502,2.07506842097615e-85,"MT-ATP8"
"CCDC28A",0.352940271222121,-0.446769825495619,0.11,0.115,1,"CCDC28A"
"RPE",0.00141023803779154,-0.446684451583685,0.104,0.127,1,"RPE"
"PSMB3",1.3255882070383e-30,0.446576563522556,0.452,0.305,2.64322288483437e-26,"PSMB3"
"ELMO1",6.00490571899167e-06,-0.44648565971899,0.367,0.386,0.119737820036694,"ELMO1"
"CTNNB1",2.97852902203869e-34,0.44637368952582,0.528,0.395,5.93918686994515e-30,"CTNNB1"
"CCT7",2.04714361648559e-21,0.446334474670345,0.276,0.175,4.08200437127227e-17,"CCT7"
"GYG1",1.16447806355672e-10,0.446230549738373,0.188,0.13,2.32196925873209e-06,"GYG1"
"BMF",2.28899766583272e-07,0.446201487520864,0.117,0.08,0.00456426134567044,"BMF"
"BAD",0.246238726538195,-0.446194501246294,0.111,0.119,1,"BAD"
"SS18",8.29543755295816e-07,-0.446046860981726,0.139,0.181,0.0165411024805986,"SS18"
"IFIT1",1.01942330506347e-11,0.445973479497686,0.228,0.163,2.03273007029656e-07,"IFIT1"
"IL1RAP",0.0108785590132672,0.44529853221859,0.101,0.084,1,"IL1RAP"
"TMEM126B",0.073531620543882,-0.445293231016683,0.136,0.149,1,"TMEM126B"
"RPAP2",2.11062383556806e-05,-0.445228174132748,0.091,0.122,0.420858392812272,"RPAP2"
"ZNF638",6.8922144818778e-14,-0.445110609094221,0.3,0.375,1.37430756768643e-09,"ZNF638"
"NFKBID",5.18733470912774e-23,0.444952527149668,0.403,0.289,1.03435454100007e-18,"NFKBID"
"NNT",0.000838175222854743,-0.44484680579133,0.149,0.176,1,"NNT"
"DIP2C",4.19609932697047e-05,-0.444538851504748,0.147,0.179,0.836702205797912,"DIP2C"
"MYO18A",0.000200360917575031,0.444404591113964,0.101,0.075,1,"MYO18A"
"GGNBP2",2.89349531652659e-12,0.443947217024248,0.322,0.248,5.76962966115403e-08,"GGNBP2"
"PITPNA",5.28901148696966e-16,0.443865802438457,0.294,0.207,1.05462889050175e-11,"PITPNA"
"COX20",1.71561434245308e-06,-0.443859519273559,0.118,0.157,0.0342093499885145,"COX20"
"ANKIB1",9.68276974255351e-10,-0.443585680836216,0.177,0.234,1.93074428666517e-05,"ANKIB1"
"DOCK2",1.14496064123709e-13,-0.443513963010203,0.423,0.477,2.28305151862675e-09,"DOCK2"
"AGAP3",0.000173494056191166,0.443120898128346,0.156,0.125,1,"AGAP3"
"ADRM1",1.38142003502836e-22,0.442946028581012,0.313,0.206,2.75455154984654e-18,"ADRM1"
"OGFRL1",3.79501885207971e-09,-0.442784477320186,0.393,0.444,7.56726759104693e-05,"OGFRL1"
"TGFBR2",7.9199341348241e-54,0.442371855011598,0.654,0.511,1.57923486648393e-49,"TGFBR2"
"RNASET2",6.78349778092296e-89,0.442006610111008,0.805,0.639,1.35262945751604e-84,"RNASET2"
"SLC2A3",1.78835665779447e-22,0.4418974550895,0.377,0.268,3.56598317564218e-18,"SLC2A3"
"TNFRSF10D",0.0354051257374582,0.441862077880884,0.112,0.098,1,"TNFRSF10D"
"CIITA",0.0011377906273352,0.441350284734465,0.103,0.08,1,"CIITA"
"PREB",9.19646916640749e-12,0.441341826281565,0.135,0.081,1.83377595178165e-07,"PREB"
"HNRNPA0",1.0255038733476e-24,0.441324599892552,0.421,0.304,2.04485472345511e-20,"HNRNPA0"
"ZSCAN16-AS1",3.37999951036015e-07,-0.440977949459731,0.073,0.109,0.00673971902365815,"ZSCAN16-AS1"
"MYH9",6.8099892014976e-41,0.440774858092312,0.586,0.43,1.35791184677862e-36,"MYH9"
"PTAR1",1.47032228586893e-08,-0.440733008842181,0.112,0.159,0.000293182263802264,"PTAR1"
"CSNK1D",3.15383832877983e-17,0.440627979789558,0.37,0.278,6.28875362758698e-13,"CSNK1D"
"SERPINE2",2.77322640755884e-23,-0.440611133591086,0.129,0.223,5.52981345667234e-19,"SERPINE2"
"GSPT1",9.79465583864949e-27,0.440197457748497,0.371,0.25,1.95305437422671e-22,"GSPT1"
"HECA",6.96723778680237e-15,0.440137137060864,0.334,0.249,1.38926721468839e-10,"HECA"
"PGGT1B",1.24808035956085e-05,-0.440058177441706,0.171,0.209,0.248867223696433,"PGGT1B"
"TNKS",2.44336516549575e-07,-0.43996936697183,0.118,0.159,0.00487207013999852,"TNKS"
"PPP2R5E",1.09105711860344e-09,-0.439968574491242,0.209,0.266,2.17556789449526e-05,"PPP2R5E"
"PLCL2",0.000229011837205362,-0.439605516491598,0.225,0.25,1,"PLCL2"
"DNAJB12",4.81841232651037e-14,0.439581372027595,0.222,0.15,9.60791417906168e-10,"DNAJB12"
"TCF12",1.1171122685285e-06,-0.439560377872821,0.492,0.491,0.0222752186344582,"TCF12"
"METRNL",6.40352127858636e-52,0.439554474634127,0.661,0.463,1.27686214295012e-47,"METRNL"
"SLC39A10",0.00127947166455311,-0.439529194479498,0.119,0.144,1,"SLC39A10"
"SEH1L",7.03511409651683e-06,0.439444228265016,0.104,0.072,0.140280175084546,"SEH1L"
"KPNA6",1.65294981653653e-07,-0.439441746900538,0.132,0.177,0.00329598193417385,"KPNA6"
"CELF2",4.44212765998066e-17,-0.43896757560522,0.445,0.509,8.85760255400144e-13,"CELF2"
"MOB1B",1.04317158865887e-08,-0.438962348875084,0.179,0.231,0.000208008414778579,"MOB1B"
"SBDS",3.88845375055949e-26,0.438806630942888,0.403,0.28,7.75357677861563e-22,"SBDS"
"MAF",4.40493430195588e-51,-0.438801623176057,0.79,0.858,8.78343899810002e-47,"MAF"
"PLAU",5.20354546285589e-10,0.438760284265827,0.198,0.141,1.03758696529346e-05,"PLAU"
"DUSP22",0.000427591504873841,-0.438733184562375,0.2,0.231,1,"DUSP22"
"PTPN9",6.61331416783436e-06,-0.438458662685849,0.112,0.147,0.131869484506617,"PTPN9"
"EMID1",3.9811399038749e-10,0.438349394284394,0.126,0.079,7.93839296832655e-06,"EMID1"
"PPP1R2",2.78408557167777e-18,0.43808240216133,0.343,0.246,5.55146662992548e-14,"PPP1R2"
"RAB3GAP2",1.12206514121974e-07,-0.437783862324091,0.219,0.265,0.00223739789159215,"RAB3GAP2"
"TPRKB",0.192633963312059,-0.437542027732277,0.122,0.13,1,"TPRKB"
"RPS26",1.64078847236997e-66,0.437536343472442,0.717,0.569,3.27173221390572e-62,"RPS26"
"ZNRF2",1.10725449635548e-07,-0.43725291074417,0.247,0.296,0.00220786546573282,"ZNRF2"
"SART1",3.93535157725832e-09,0.437214170290777,0.154,0.105,7.84709104505309e-05,"SART1"
"LMBRD2",0.00163600810675753,-0.437029459064,0.14,0.164,1,"LMBRD2"
"WDR44",3.05137804467059e-09,-0.436844363510173,0.162,0.216,6.08444782107315e-05,"WDR44"
"WWC2",3.74041192529867e-07,-0.436805366871172,0.182,0.229,0.00745838137904555,"WWC2"
"CPSF1",1.62373286407487e-05,0.436637616111877,0.101,0.071,0.32377233309653,"CPSF1"
"MYO15B",1.2743192335091e-05,-0.436379498827393,0.13,0.167,0.254099255161715,"MYO15B"
"RENBP",6.4546848294021e-19,0.43636337895614,0.338,0.239,1.28706415498278e-14,"RENBP"
"NAPG",4.66875018209105e-06,-0.436067031249918,0.119,0.156,0.0930948786308955,"NAPG"
"PANK3",0.00155050807428642,-0.435634669113734,0.129,0.153,1,"PANK3"
"MAPKAPK2",1.60011226365602e-16,0.435543978090694,0.283,0.196,3.1906238537301e-12,"MAPKAPK2"
"COL4A1",0.342960638426103,0.435355732409786,0.097,0.106,1,"COL4A1"
"ERC1",5.85408131119244e-09,-0.435143668334415,0.211,0.262,0.000116730381345177,"ERC1"
"PEBP1",1.03549299011151e-06,-0.435099599458719,0.564,0.562,0.0206477302228235,"PEBP1"
"STX2",4.59676372175298e-06,-0.434331852859865,0.144,0.184,0.0916594686117544,"STX2"
"KIAA0586",1.96773960563182e-05,-0.434170844180594,0.119,0.152,0.392367277362985,"KIAA0586"
"RBBP8",4.67556688273463e-05,0.434159302590712,0.156,0.122,0.932308036417286,"RBBP8"
"RBPJ",5.84607795824923e-23,-0.434141636017667,0.785,0.789,1.1657079448749e-18,"RBPJ"
"RNF13",1.04327716002535e-17,-0.433867582903306,0.496,0.563,2.08029465709056e-13,"RNF13"
"NELFE",4.17000739017884e-06,0.433715635204291,0.155,0.117,0.0831499473601661,"NELFE"
"AP1M1",8.61843443416906e-11,0.433534332028826,0.182,0.125,1.71851582617331e-06,"AP1M1"
"TTC17",6.59784930904976e-12,-0.432802383707372,0.258,0.324,1.31561115222452e-07,"TTC17"
"P4HB",2.41568893757793e-42,0.432659942521682,0.614,0.456,4.8168837415304e-38,"P4HB"
"DDB1",4.51318618537447e-15,0.432658169334076,0.297,0.213,8.99929325363669e-11,"DDB1"
"PLAGL1",4.34332005225174e-06,-0.43222578270828,0.147,0.186,0.0866058018418998,"PLAGL1"
"ETFRF1",0.00319586367852292,-0.432224212097712,0.092,0.114,1,"ETFRF1"
"PRPF38A",8.48126211311146e-05,0.432181851082014,0.141,0.11,1,"PRPF38A"
"SENP6",2.48627010429625e-14,-0.432173289730694,0.364,0.437,4.95762258796672e-10,"SENP6"
"EPS15",1.85344145300327e-14,-0.432033405371429,0.565,0.595,3.69576225728852e-10,"EPS15"
"ZBED5",1.86021496803539e-05,-0.431968088482998,0.095,0.127,0.370926864626256,"ZBED5"
"CD163",2.61889170144831e-160,0.431871000343974,0.93,0.84,5.22207005268792e-156,"CD163"
"RBP7",0.422959840016842,-0.431867906868752,0.185,0.188,1,"RBP7"
"ABR",9.00269950801926e-10,0.431842715666444,0.29,0.225,1.79513828189904e-05,"ABR"
"VPS37C",0.000559951452118025,0.431084722475669,0.111,0.086,1,"VPS37C"
"SUPT6H",1.26435644336605e-15,0.430964320746927,0.324,0.239,2.52112674807191e-11,"SUPT6H"
"C1GALT1",6.34506754907101e-07,-0.430898523199561,0.254,0.299,0.0126520646928476,"C1GALT1"
"ABCG1",2.35172988534672e-10,0.430677072583323,0.23,0.168,4.68934939138135e-06,"ABCG1"
"WIPI2",0.00352307950047609,-0.430420141773481,0.238,0.262,1,"WIPI2"
"CRKL",5.34951987612555e-11,0.430111632066198,0.166,0.109,1.06669426329943e-06,"CRKL"
"CREB1",5.6482477058788e-07,-0.429992543847053,0.218,0.266,0.0112626059255223,"CREB1"
"KDM1B",1.57474362177418e-05,0.429868742487607,0.148,0.112,0.314003878181771,"KDM1B"
"ACTN4",7.186755393013e-12,0.429791268920992,0.274,0.202,1.43303902536679e-07,"ACTN4"
"SLC35A4",5.57386623078804e-08,0.429717537994107,0.14,0.097,0.00111142892641913,"SLC35A4"
"IPO7",5.21336453988434e-16,0.429524114613274,0.32,0.232,1.03954488925294e-11,"IPO7"
"SESN1",2.62813544800016e-13,-0.429455164679259,0.46,0.522,5.24050208331233e-09,"SESN1"
"RANGAP1",1.53981964878001e-09,0.429435698990001,0.171,0.119,3.07040037966735e-05,"RANGAP1"
"CARD9",4.28973266838839e-06,0.429331365371646,0.118,0.084,0.0855372694076645,"CARD9"
"NFRKB",0.000314659032615451,-0.429314711105172,0.079,0.103,1,"NFRKB"
"PHF21A",2.05587186536662e-06,-0.429213642393051,0.194,0.236,0.0409940849954104,"PHF21A"
"TK2",0.010219902758857,-0.429129240516186,0.183,0.204,1,"TK2"
"THRA",5.6543731168722e-13,0.429104774158166,0.143,0.085,1.12748199950432e-08,"THRA"
"CDK17",0.000150611829220824,-0.429004360384325,0.159,0.19,1,"CDK17"
"CASC3",5.26095586142904e-10,0.428753990423063,0.197,0.14,1.04903459876895e-05,"CASC3"
"TEC",2.53737261778659e-07,-0.428440359045675,0.163,0.21,0.00505952099986646,"TEC"
"PLOD3",8.86319955494016e-12,0.428303088889751,0.225,0.158,1.76732199125507e-07,"PLOD3"
"U2AF2",1.48156189317592e-13,0.428241952748137,0.246,0.171,2.95423441499278e-09,"U2AF2"
"MRPL40",0.778763457388733,-0.428225542582464,0.159,0.159,1,"MRPL40"
"TNFRSF11A",3.37534126938027e-08,-0.428188928951751,0.298,0.355,0.000673043049114427,"TNFRSF11A"
"TRMT1",0.0176379010369257,-0.428057648139356,0.293,0.304,1,"TRMT1"
"SMC2",0.429267165368076,-0.42801447331379,0.098,0.102,1,"SMC2"
"WAS",3.16714983923609e-40,0.427941838007713,0.537,0.37,6.31529677943676e-36,"WAS"
"NCL",1.36242503244664e-62,0.427706653624941,0.704,0.518,2.71667551469859e-58,"NCL"
"CCNC",0.000174426740845493,-0.427681061137499,0.105,0.134,1,"CCNC"
"ANXA4",7.09136399575475e-06,-0.427559664216445,0.343,0.382,0.14140179807535,"ANXA4"
"ZNF302",1.12782538394112e-06,-0.427401757821635,0.099,0.136,0.0224888381557859,"ZNF302"
"GNAQ",1.21242729020119e-10,-0.42737524670362,0.42,0.458,2.41758001666118e-06,"GNAQ"
"MED29",7.90740909524292e-17,0.427058006587389,0.264,0.18,1.57673737359144e-12,"MED29"
"CSNK2A1",1.69937835103231e-06,-0.427015306323953,0.172,0.215,0.0338856043195843,"CSNK2A1"
"CDK13",3.31281552416741e-11,-0.426890189198815,0.202,0.266,6.60575415518981e-07,"CDK13"
"TRIM56",5.28242270078809e-06,-0.42677630258603,0.141,0.18,0.105331508653714,"TRIM56"
"TOP3A",4.30274028570053e-05,0.42663972230327,0.105,0.076,0.857966412968686,"TOP3A"
"PET100",0.030620762028433,-0.426598828903358,0.223,0.237,1,"PET100"
"NUCKS1",1.38495610485441e-05,-0.426595396961031,0.476,0.5,0.276160247307969,"NUCKS1"
"MLST8",3.80400484627562e-07,0.426570267937608,0.101,0.066,0.0075851856634736,"MLST8"
"UBXN6",0.0995760645117742,-0.426456754123264,0.115,0.127,1,"UBXN6"
"SLC8B1",2.19095834475203e-07,0.426424220582881,0.238,0.187,0.00436877093943555,"SLC8B1"
"UBE2D1",4.60414538896294e-20,0.426382455575092,0.328,0.227,9.1806659055921e-16,"UBE2D1"
"PRPSAP1",0.000637542629841646,-0.425725029052446,0.092,0.117,1,"PRPSAP1"
"BMT2",1.02367582393328e-05,-0.425618375831001,0.118,0.152,0.204120959292297,"BMT2"
"RB1",2.45191177628291e-13,-0.425492456338679,0.515,0.565,4.88911208190812e-09,"RB1"
"PDGFC",1.03635238365969e-10,-0.425453460207452,0.445,0.488,2.06648665301742e-06,"PDGFC"
"WDR6",0.000199845370871715,-0.425185839505149,0.091,0.118,1,"WDR6"
"SRCAP",0.0021602003672119,0.424972692748605,0.103,0.081,1,"SRCAP"
"NISCH",4.45241883858982e-16,0.424859850616981,0.31,0.225,8.8781231641481e-12,"NISCH"
"EIF5",4.38131801971926e-55,0.424495777636668,0.723,0.541,8.73634813132021e-51,"EIF5"
"TMEM131",4.88974625188068e-09,-0.424128245738523,0.339,0.388,9.75015402625008e-05,"TMEM131"
"RALGAPA2",6.23945787604629e-06,-0.424108771121961,0.22,0.257,0.124414790048363,"RALGAPA2"
"CCDC32",2.55796950899935e-06,-0.424030111850452,0.192,0.235,0.051005912009447,"CCDC32"
"EML3",9.21774457279501e-08,0.423926908503541,0.118,0.079,0.00183801826781532,"EML3"
"STRN3",1.84673848616444e-08,-0.423783362822521,0.153,0.202,0.00036823965414119,"STRN3"
"R3HDM2",3.03661611322716e-09,-0.423700155421971,0.237,0.297,6.05501252977496e-05,"R3HDM2"
"UQCRB",4.04363058976479e-06,-0.423647732320955,0.539,0.548,0.0806299939599099,"UQCRB"
"ATXN2L",2.14368249789351e-13,0.423410172124749,0.308,0.232,4.27450290079967e-09,"ATXN2L"
"BZW1",1.72772682002299e-33,0.423364863643482,0.486,0.343,3.44508727912584e-29,"BZW1"
"ENTPD1",5.31757080043332e-11,-0.423244121764372,0.133,0.192,1.0603236176064e-06,"ENTPD1"
"RELB",3.9106638086167e-15,0.423115137851971,0.295,0.209,7.7978636343817e-11,"RELB"
"SUZ12",0.000192770564006414,-0.423060033613801,0.22,0.255,1,"SUZ12"
"GLS",1.3685786850672e-11,0.422593166589863,0.457,0.386,2.72894589802399e-07,"GLS"
"KMT2B",1.88577115429861e-08,0.422525170856951,0.185,0.134,0.000376022768167143,"KMT2B"
"CNIH4",8.81743971176909e-13,0.422475151013318,0.193,0.129,1.75819747852676e-08,"CNIH4"
"AGPS",6.33823186538681e-05,-0.422365596189474,0.221,0.258,1,"AGPS"
"MRPS23",0.695765521483739,-0.422148138545059,0.134,0.135,1,"MRPS23"
"CEP290",8.55652214350159e-06,-0.422099958452742,0.107,0.142,0.170617051541422,"CEP290"
"PRICKLE2",3.30562593494541e-08,-0.421221886009468,0.086,0.128,0.000659141811428115,"PRICKLE2"
"TGFBR1",8.79249087713341e-09,-0.421099048009985,0.399,0.439,0.00017532226809004,"TGFBR1"
"PTPRE",2.56654860607822e-18,0.421030849046922,0.468,0.375,5.11769792051998e-14,"PTPRE"
"HSPD1",3.07389021756632e-68,0.420520118610386,0.796,0.589,6.12933709382724e-64,"HSPD1"
"NONO",1.83004911133276e-19,0.420410305198136,0.374,0.272,3.64911792799752e-15,"NONO"
"ECHDC2",3.55298514163714e-05,-0.420169682703654,0.091,0.121,0.708465237242446,"ECHDC2"
"SAP30BP",5.11023611446049e-10,0.420128742125306,0.237,0.178,1.01898108122342e-05,"SAP30BP"
"TMCO3",0.000291183763096534,0.419923820591887,0.142,0.112,1,"TMCO3"
"ODC1",0.000622684427874518,-0.419849464863529,0.176,0.204,1,"ODC1"
"PSIP1",0.0991491814129386,-0.419811314015204,0.161,0.175,1,"PSIP1"
"CYB5B",0.269264062141641,-0.419691186097119,0.122,0.13,1,"CYB5B"
"CNOT10",0.105687226102013,-0.419577248727617,0.099,0.109,1,"CNOT10"
"SLC25A36",3.41991149240663e-07,-0.419385626145942,0.188,0.237,0.00681930351585882,"SLC25A36"
"MINK1",8.61947488588688e-08,0.419317644065061,0.188,0.139,0.00171872329224584,"MINK1"
"LPIN2",2.0692721470386e-07,-0.418882395322082,0.257,0.307,0.00412612866119498,"LPIN2"
"EIF4G2",1.29838462871575e-63,0.418849407892373,0.725,0.564,2.5889789496592e-59,"EIF4G2"
"QSER1",4.69756064458114e-06,-0.418727234295277,0.199,0.242,0.0936693592529479,"QSER1"
"KLC1",8.90616410160145e-07,-0.4185622052107,0.178,0.224,0.0177588912185933,"KLC1"
"HIF1A",1.25656458873655e-38,0.418467374739396,0.655,0.536,2.50558978994068e-34,"HIF1A"
"PHC3",9.55674580638561e-10,-0.418250570888224,0.185,0.244,1.90561511379329e-05,"PHC3"
"RPL7A",3.17254547410229e-80,0.418075256179033,0.838,0.645,6.32605567535997e-76,"RPL7A"
"NOP58",1.59352701525951e-10,0.417992142039145,0.242,0.179,3.17749286842746e-06,"NOP58"
"IRAK4",4.13984460036141e-06,-0.417866985726656,0.131,0.17,0.0825485013312064,"IRAK4"
"MEF2D",4.34121029848336e-08,0.417729213669818,0.239,0.184,0.000865637333517582,"MEF2D"
"SYVN1",1.10990775303107e-10,0.417717798284456,0.154,0.101,2.21315605954396e-06,"SYVN1"
"TNK2",6.32550994358927e-05,-0.417658467628161,0.091,0.122,1,"TNK2"
"PIK3CA",3.76984202909245e-05,-0.417422556315132,0.17,0.206,0.751706500601035,"PIK3CA"
"TMEM14B",0.0483748430227646,-0.41737387745216,0.322,0.332,1,"TMEM14B"
"SKAP2",5.68970323978622e-11,-0.417326928559922,0.401,0.454,1.13452682601337e-06,"SKAP2"
"PYGB",0.00166285349298137,0.417312304205642,0.115,0.093,1,"PYGB"
"TOMM7",0.000631348757711385,-0.416534432471558,0.498,0.498,1,"TOMM7"
"TMEM243",0.062086771937004,-0.416520176735351,0.134,0.147,1,"TMEM243"
"TBCA",1.43187445490952e-05,-0.416491242845171,0.36,0.395,0.285515766308959,"TBCA"
"TMEM192",0.0127703381765918,-0.416349155551548,0.133,0.152,1,"TMEM192"
"MAP3K1",9.02294943970247e-09,-0.416300743005392,0.346,0.394,0.000179917611827667,"MAP3K1"
"TOMM70",5.3775165780655e-09,0.416290602797033,0.197,0.143,0.000107227680566626,"TOMM70"
"CDC37",4.39862165550243e-34,0.415914311544545,0.532,0.378,8.77085158107184e-30,"CDC37"
"CEP57",0.00352617682102669,-0.415650549693496,0.144,0.167,1,"CEP57"
"RNPEP",2.16552347482722e-20,0.415352862111787,0.358,0.255,4.31805380880548e-16,"RNPEP"
"TAPT1",3.78501288918627e-06,-0.415239727955799,0.077,0.11,0.0754731570103742,"TAPT1"
"CCDC18",0.000141716007074509,-0.414718744093936,0.076,0.102,1,"CCDC18"
"ATP6V1B2",1.6725878558771e-29,0.41454662292923,0.513,0.383,3.33514018461894e-25,"ATP6V1B2"
"MGAT4B",3.11203899285087e-11,0.414475613342819,0.207,0.144,6.20540575174463e-07,"MGAT4B"
"VPS11",9.58354501251322e-08,0.414365534153462,0.132,0.09,0.00191095887549514,"VPS11"
"TMEM65",2.97772104118448e-08,-0.414308723724114,0.153,0.203,0.000593757575612186,"TMEM65"
"GPBP1L1",1.54654612225462e-08,-0.413922316351438,0.177,0.229,0.000308381296777572,"GPBP1L1"
"SLC2A8",0.000964750427701836,-0.413712204145638,0.212,0.24,1,"SLC2A8"
